NORAD_CAT_ID,OBJECT_NAME,TLE_LINE1,TLE_LINE2,EPOCH
60186,STARLINK-11197 [DTC],1 60186C 24124D   26210.06576389  .00013623  00000+0  11227-3 0  2105,2 60186  53.1569 184.0709 0001237  84.6137 225.0046 15.69691553    13,2026-07-29 04:38:21
60187,STARLINK-11194 [DTC],1 60187C 24124E   26210.05881944  .00021501  00000+0  17725-3 0  2104,2 60187  53.1570 184.0479 0001276  74.4950 223.6031 15.69679682    10,2026-07-29 04:38:21
60188,STARLINK-11189 [DTC],1 60188C 24124F   26210.05048611  .00021243  00000+0  17508-3 0  2103,2 60188  53.1574 184.7672 0001465  86.2269 191.9074 15.69685929    16,2026-07-29 04:38:21
60189,STARLINK-11183 [DTC],1 60189C 24124G   26210.05395833  .00018228  00000+0  15025-3 0  2106,2 60189  53.1573 184.6933 0001240  76.1724 249.3341 15.69683740    14,2026-07-29 04:38:21
60190,STARLINK-11179 [DTC],1 60190C 24124H   26210.07201389 -.00006460  00000+0 -53226-4 0  2105,2 60190  53.1571 184.5476 0001263  95.7730 359.5393 15.69706370    10,2026-07-29 04:38:21
60191,STARLINK-11175 [DTC],1 60191C 24124J   26210.07479167  .00004159  00000+0  34273-4 0  2109,2 60191  53.1570 184.4768 0001392  79.0366  59.7306 15.69694848    15,2026-07-29 04:38:21
60192,STARLINK-11173 [DTC],1 60192C 24124K   26210.07826389  .00004315  00000+0  35556-4 0  2101,2 60192  53.1567 184.4025 0001296  82.9583 103.1685 15.69697107    10,2026-07-29 04:38:21
60193,STARLINK-11172 [DTC],1 60193C 24124L   26210.09145833 -.00010538  00000+0 -86844-4 0  2104,2 60193  53.1568 184.2804 0001173  76.0133 212.4564 15.69704199    14,2026-07-29 04:38:21
60194,STARLINK-11152 [DTC],1 60194C 24124M   26210.04493056  .00018814  00000+0  15499-3 0  2103,2 60194  53.1572 184.4523 0001122  89.1763 323.9537 15.69697809    15,2026-07-29 04:38:21
60195,STARLINK-11193 [DTC],1 60195C 24124N   26210.07340278  .00005054  00000+0  41653-4 0  2108,2 60195  53.1570 184.2556 0001197 106.8205 135.0451 15.69694449    12,2026-07-29 04:38:21
60196,STARLINK-31869,1 60196C 24124P   26210.06993056  .00002611  00000+0  84010-4 0  2106,2 60196  53.1582  24.8300 0001264  79.7073 342.7907 15.31682735    15,2026-07-29 04:38:21
60197,STARLINK-32023,1 60197C 24124Q   26210.05118056  .00013106  00000+0  38736-3 0  2109,2 60197  53.1576  23.3638 0001026  85.1082 302.5784 15.34374172    17,2026-07-29 04:38:21
60198,STARLINK-32046,1 60198C 24124R   26210.09423611 -.00005955  00000+0 -19156-3 0  2100,2 60198  53.1600  24.9161 0001187  95.3539 358.2294 15.31692379    15,2026-07-29 04:38:21
60199,STARLINK-32049,1 60199C 24124S   26210.05256944  .00006156  00000+0  18203-3 0  2104,2 60199  53.1584  23.4936 0001154  75.3555 250.2548 15.34361730    11,2026-07-29 04:38:21
60200,STARLINK-32002,1 60200C 24124T   26210.05743056  .00002109  00000+0  67834-4 0  2101,2 60200  53.1585  24.9357 0001186  83.4066 244.3580 15.31692816    19,2026-07-29 04:38:21
60201,STARLINK-32020,1 60201C 24124U   26210.08312500 -.00001315  00000+0 -42288-4 0  2107,2 60201  53.1592  24.8624 0001236  94.8458 348.9384 15.31691775    17,2026-07-29 04:38:21
60202,STARLINK-32041,1 60202C 24124V   26210.05395833  .00003997  00000+0  12860-3 0  2103,2 60202  53.1594  25.0503 0001159  73.8271 183.2853 15.31679924    16,2026-07-29 04:38:21
60255,STARLINK-32138,1 60255C 24131A   26210.04979167 -.00109000  00000+0 -35062-2 0  2108,2 60255  53.1592 115.0090 0001293  84.3919 257.2005 15.31747912    12,2026-07-29 04:38:21
60256,STARLINK-32212,1 60256C 24131B   26210.07965278 -.00127580  00000+0 -37714-2 0  2109,2 60256  53.1590 115.3722 0001198  91.4528 165.4214 15.34438719    12,2026-07-29 04:38:21
60257,STARLINK-32166,1 60257C 24131C   26210.09423611 -.00090262  00000+0 -26681-2 0  2109,2 60257  53.1600 115.5909 0001399  77.6203 108.6751 15.34419904    13,2026-07-29 04:38:21
60258,STARLINK-32200,1 60258C 24131D   26210.04354167 -.00158110  00000+0 -46717-2 0  2103,2 60258  53.1595 115.6691 0001185  90.0244 257.4912 15.34467210    18,2026-07-29 04:38:21
60259,STARLINK-32207,1 60259C 24131E   26210.09493056 -.00098161  00000+0 -29015-2 0  2101,2 60259  53.1604 115.5751 0001261  76.2671 125.4932 15.34426016    16,2026-07-29 04:38:21
60260,STARLINK-32125,1 60260C 24131F   26210.07201389 -.00099774  00000+0 -33643-2 0  2100,2 60260  53.1576 115.4021 0001162  83.5531 129.3801 15.30226301    10,2026-07-29 04:38:21
60261,STARLINK-32160,1 60261C 24131G   26210.05604167 -.00122650  00000+0 -36260-2 0  2108,2 60261  53.1587 115.3978 0001118  94.3487  66.9322 15.34433501    14,2026-07-29 04:38:21
60262,STARLINK-32163,1 60262C 24131H   26210.05604167 -.00113120  00000+0 -36391-2 0  2106,2 60262  53.1575 114.7220 0001186  94.6485  50.2007 15.31744719    10,2026-07-29 04:38:21
60263,STARLINK-32148,1 60263C 24131J   26210.08659722 -.00095434  00000+0 -30707-2 0  2109,2 60263  53.1595 114.9336 0001011  69.5846  63.5880 15.31731547    13,2026-07-29 04:38:21
60264,STARLINK-32121,1 60264C 24131K   26210.04909722 -.00149360  00000+0 -48045-2 0  2106,2 60264  53.1579 115.3609 0001129  87.8088  71.5666 15.31765858    18,2026-07-29 04:38:21
60265,STARLINK-32120,1 60265C 24131L   26210.08312500  .00014428  00000+0  49888-3 0  2104,2 60265  53.1591 116.3469 0001311  85.2456  38.7864 15.29354999    14,2026-07-29 04:38:21
60266,STARLINK-32205,1 60266C 24131M   26210.06437500 -.00123490  00000+0 -39719-2 0  2104,2 60266  53.1586 115.2526 0001273  77.8611 189.6809 15.31756119    16,2026-07-29 04:38:21
60267,STARLINK-32158,1 60267C 24131N   26210.08173611 -.00003374  00000+0 -99799-4 0  2101,2 60267  53.1602 115.1847 0001249  85.9655 263.8513 15.34359561    12,2026-07-29 04:38:21
60268,STARLINK-32167,1 60268C 24131P   26210.05743056  .00030656  00000+0  93126-3 0  2103,2 60268  53.1595 115.4745 0001125  70.9329  62.5631 15.33498786    16,2026-07-29 04:38:21
60269,STARLINK-32144,1 60269C 24131Q   26210.07756944 -.00110320  00000+0 -35486-2 0  2109,2 60269  53.1579 114.7223 0001262  88.0350 124.0851 15.31748049    14,2026-07-29 04:38:21
60270,STARLINK-32211,1 60270C 24131R   26210.09493056 -.00095801  00000+0 -28326-2 0  2106,2 60270  53.1598 115.0733 0001155  84.7543  12.8505 15.34414564    10,2026-07-29 04:38:21
60271,STARLINK-32164,1 60271C 24131S   26210.06020833 -.00140030  00000+0 -41386-2 0  2109,2 60271  53.1595 115.6794 0001267  87.1783 305.9300 15.34449600    16,2026-07-29 04:38:21
60272,STARLINK-32128,1 60272C 24131T   26210.07201389 -.00077389  00000+0 -23487-2 0  2106,2 60272  53.1587 115.4298 0001195  85.4909 109.6467 15.33581498    10,2026-07-29 04:38:21
60273,STARLINK-32206,1 60273C 24131U   26210.05256944 -.00149920  00000+0 -44296-2 0  2104,2 60273  53.1597 115.7020 0001301  82.9753 279.5437 15.34463077    13,2026-07-29 04:38:21
60274,STARLINK-32155,1 60274C 24131V   26210.06923611 -.00113340  00000+0 -36461-2 0  2100,2 60274  53.1593 115.1682 0001545  80.3863 239.7279 15.31745685    19,2026-07-29 04:38:21
60275,STARLINK-32152,1 60275C 24131W   26210.08034722 -.00078611  00000+0 -26496-2 0  2107,2 60275  53.1579 115.4567 0001276  95.0004 111.5192 15.30229830    19,2026-07-29 04:38:21
60276,STARLINK-32154,1 60276C 24131X   26210.07201389  .00026949  00000+0  79647-3 0  2104,2 60276  53.1594 115.3423 0001095  73.7422 164.0874 15.34367956    19,2026-07-29 04:38:21
60277,STARLINK-32135,1 60277C 24131Y   26210.08034722 -.00128760  00000+0 -38055-2 0  2104,2 60277  53.1603 115.0982 0001437  85.0683 303.5647 15.34443438    11,2026-07-29 04:38:21
60278,STARLINK-32156,1 60278C 24132A   26210.07548611 -.00084695  00000+0 -28549-2 0  2107,2 60278  53.1578 115.6207 0001389  90.6190  83.1771 15.30229535    15,2026-07-29 04:38:21
60279,STARLINK-32010,1 60279C 24132B   26210.07548611  .00026177  00000+0  84209-3 0  2103,2 60279  53.1595 115.1149 0001393  82.8188 350.7478 15.31676687    12,2026-07-29 04:38:21
60280,STARLINK-32118,1 60280C 24132C   26210.04631944 -.00156310  00000+0 -46184-2 0  2108,2 60280  53.1594 115.5239 0000885  81.1522  49.5413 15.34467179    15,2026-07-29 04:38:21
60281,STARLINK-32038,1 60281C 24132D   26210.07201389 -.00135670  00000+0 -40104-2 0  2100,2 60281  53.1602 115.3149 0001336  72.1937 247.0374 15.34442086    17,2026-07-29 04:38:21
60282,STARLINK-32113,1 60282C 24132E   26210.07479167 -.00114940  00000+0 -33970-2 0  2102,2 60282  53.1601 115.2339 0001460  83.0520 286.4019 15.34439327    11,2026-07-29 04:38:21
60283,STARLINK-32037,1 60283C 24132F   26210.07687500  .00009414  00000+0  30265-3 0  2107,2 60283  53.1595 115.2044 0001090  85.2896 304.3647 15.31705496    13,2026-07-29 04:38:21
60284,STARLINK-32123,1 60284C 24132G   26210.08312500  .01472300  00000+0  45443-1 0  2105,2 60284  53.1593 103.0348 0001132  79.8533  25.2422 15.32277056    15,2026-07-29 04:38:21
60285,STARLINK-32122,1 60285C 24132H   26210.08868056  .00021201  00000+0  68243-3 0  2102,2 60285  53.1578 115.3528 0001203  92.3610 259.5805 15.31661207    11,2026-07-29 04:38:21
60286,STARLINK-31656,1 60286C 24132J   26210.06437500 -.00097387  00000+0 -32835-2 0  2104,2 60286  53.1573 115.5408 0001160  87.8761  94.4679 15.30228125    16,2026-07-29 04:38:21
60287,STARLINK-32114,1 60287C 24132K   26210.06645833 -.00082153  00000+0 -26424-2 0  2107,2 60287  53.1593 115.3020 0001524  79.6072 226.9398 15.31736058    15,2026-07-29 04:38:21
60288,STARLINK-31997,1 60288C 24132L   26210.07062500  .00006505  00000+0  21953-3 0  2101,2 60288  53.1587 115.3990 0001276  96.5096 172.7168 15.30146907    13,2026-07-29 04:38:21
60289,STARLINK-32000,1 60289C 24132M   26210.04562500 -.00126780  00000+0 -40784-2 0  2106,2 60289  53.1581 115.0487 0001201  93.3115 278.5793 15.31754969    14,2026-07-29 04:38:21
60290,STARLINK-32141,1 60290C 24132N   26210.05465278 -.00169310  00000+0 -50040-2 0  2105,2 60290  53.1598 115.5085 0001023  89.9057  75.2317 15.34464550    12,2026-07-29 04:38:21
60291,STARLINK-32142,1 60291C 24132P   26210.06020833 -.00132520  00000+0 -39177-2 0  2102,2 60291  53.1604 115.2060 0001402  81.8359 253.5539 15.34437459    13,2026-07-29 04:38:21
60292,STARLINK-32149,1 60292C 24132Q   26210.07131944 -.00112460  00000+0 -36177-2 0  2108,2 60292  53.1595 115.1853 0001510  82.3723 300.6570 15.31746366    19,2026-07-29 04:38:21
60293,STARLINK-32159,1 60293C 24132R   26210.05743056 -.00177430  00000+0 -53892-2 0  2101,2 60293  53.1603 115.4362 0001244  94.7959 114.3259 15.33607288    15,2026-07-29 04:38:21
60294,STARLINK-32150,1 60294C 24132S   26210.04354167 -.00115900  00000+0 -37274-2 0  2102,2 60294  53.1593 115.3642 0001438  83.6567 120.3462 15.31755977    11,2026-07-29 04:38:21
60295,STARLINK-32126,1 60295C 24132T   26210.04076389 -.00120100  00000+0 -38629-2 0  2103,2 60295  53.1593 115.2231 0001301  77.4172 188.5234 15.31755741    19,2026-07-29 04:38:21
60296,STARLINK-32143,1 60296C 24132U   26210.05534722 -.00126980  00000+0 -40841-2 0  2106,2 60296  53.1587 115.0581 0001219  86.2474 311.6622 15.31760214    11,2026-07-29 04:38:21
60297,STARLINK-32034,1 60297C 24132V   26210.07826389 -.00119300  00000+0 -38374-2 0  2108,2 60297  53.1578 114.7936 0001305  80.5769 162.8961 15.31753807    14,2026-07-29 04:38:21
60298,STARLINK-32124,1 60298C 24132W   26210.06437500 -.00135730  00000+0 -43655-2 0  2104,2 60298  53.1579 114.9639 0001294  91.9141  21.5579 15.31764345    10,2026-07-29 04:38:21
60299,STARLINK-32151,1 60299C 24132X   26210.07756944  .00065932  00000+0  22204-2 0  2103,2 60299  53.1581  87.2529 0001169  75.0140 299.6962 15.30184517    17,2026-07-29 04:38:21
60300,STARLINK-32134,1 60300C 24132Y   26210.04770833 -.00123890  00000+0 -36614-2 0  2106,2 60300  53.1599 115.2443 0001333  75.0022 202.9165 15.34442371    19,2026-07-29 04:38:21
60301,STARLINK-11147 [DTC],1 60301C 24133A   26210.05534722 -.00053919  00000+0 -44397-3 0  2106,2 60301  53.1571 169.5606 0001124  86.9421 294.9230 15.69745747    10,2026-07-29 04:38:21
60302,STARLINK-11128 [DTC],1 60302C 24133B   26210.05881944 -.00005798  00000+0 -47779-4 0  2108,2 60302  53.1569 169.4865 0001120  86.5297 342.7407 15.69704249    17,2026-07-29 04:38:21
60303,STARLINK-11227 [DTC],1 60303C 24133C   26210.05465278 -.00017914  00000+0 -14761-3 0  2104,2 60303  53.1570 169.4495 0001180  89.0600 344.3854 15.69710864    15,2026-07-29 04:38:21
60304,STARLINK-11224 [DTC],1 60304C 24133D   26210.05048611 -.00020515  00000+0 -16902-3 0  2103,2 60304  53.1570 169.4126 0001066  79.8352 357.7875 15.69715421    16,2026-07-29 04:38:21
60305,STARLINK-11115 [DTC],1 60305C 24133E   26210.04423611 -.00022385  00000+0 -18456-3 0  2103,2 60305  53.1572 169.3858 0001166  85.2942 344.7448 15.69698573    17,2026-07-29 04:38:21
60306,STARLINK-11109 [DTC],1 60306C 24133F   26210.09354167 -.00013255  00000+0 -10925-3 0  2107,2 60306  53.1575 169.0860 0001266  74.1983 302.3568 15.69702170    16,2026-07-29 04:38:21
60307,STARLINK-11223 [DTC],1 60307C 24133G   26210.09006944 -.00005352  00000+0 -44113-4 0  2101,2 60307  53.1573 168.9889 0001241  73.3771 339.0202 15.69694620    15,2026-07-29 04:38:21
60308,STARLINK-11192 [DTC],1 60308C 24133H   26210.09076389 -.00013229  00000+0 -10905-3 0  2105,2 60308  53.1574 169.0428 0001208  83.0426 305.5456 15.69699156    14,2026-07-29 04:38:21
60309,STARLINK-11213 [DTC],1 60309C 24133J   26210.09145833 -.00019858  00000+0 -16364-3 0  2106,2 60309  53.1571 168.9252 0001287  86.3475   1.6275 15.69709558    13,2026-07-29 04:38:21
60310,STARLINK-11200 [DTC],1 60310C 24133K   26210.04493056  .00001923  00000+0  15845-4 0  2102,2 60310  53.1572 169.0967 0001362  90.3052 122.3301 15.69700001    16,2026-07-29 04:38:21
60312,STARLINK-11206 [DTC],1 60312C 24133M   26210.08798611 -.00022452  00000+0 -18505-3 0  2100,2 60312  53.1571 169.5049 0001174  76.2229  74.7584 15.69707466    18,2026-07-29 04:38:21
60313,STARLINK-11205 [DTC],1 60313C 24133N   26210.05604167 -.00008366  00000+0 -68933-4 0  2109,2 60313  53.1574 169.6051 0001150  87.6474 270.4511 15.69705333    14,2026-07-29 04:38:21
60314,STARLINK-32191,1 60314C 24133P   26210.04006944 -.00002563  00000+0 -75755-4 0  2101,2 60314  53.1604 359.9675 0001184  91.4626 110.5794 15.34373605    16,2026-07-29 04:38:21
60315,STARLINK-32194,1 60315C 24133Q   26210.06645833 -.00008253  00000+0 -24405-3 0  2107,2 60315  53.1601 359.2785 0001279  72.1221 206.4721 15.34368226    19,2026-07-29 04:38:21
60316,STARLINK-32192,1 60316C 24133R   26210.08034722 -.00003442  00000+0 -10178-3 0  2106,2 60316  53.1602 359.1203 0001221  68.9841 332.8805 15.34368278    17,2026-07-29 04:38:21
60317,STARLINK-32189,1 60317C 24133S   26210.07687500 -.00132350  00000+0 -39072-2 0  2108,2 60317  53.1599 359.3194 0001170  76.0911 213.5564 15.34482722    13,2026-07-29 04:38:21
60318,STARLINK-32190,1 60318C 24133T   26210.05395833 -.00007457  00000+0 -22050-3 0  2100,2 60318  53.1592 359.7658 0001186  70.3445 278.2353 15.34367496    16,2026-07-29 04:38:21
60319,STARLINK-32182,1 60319C 24133U   26210.09076389 -.00003590  00000+0 -10613-3 0  2103,2 60319  53.1616 359.2357 0001261  72.4553 305.5740 15.34371375    17,2026-07-29 04:38:21
60320,STARLINK-32199,1 60320C 24133V   26210.06854167 -.00005867  00000+0 -17351-3 0  2105,2 60320  53.1593 359.4933 0001196  74.1719  99.6685 15.34365005    17,2026-07-29 04:38:21
60321,STARLINK-32198,1 60321C 24133W   26210.07479167 -.00005230  00000+0 -15461-3 0  2104,2 60321  53.1596 359.1689 0001398  90.7979 268.7434 15.34376890    17,2026-07-29 04:38:21
60329,STARLINK-31745,1 60329C 24136A   26210.04701389 -.00118300  00000+0 -38048-2 0  2104,2 60329  53.1573 138.3797 0001214  87.2418  30.6262 15.31756934    16,2026-07-29 04:38:21
60330,STARLINK-32153,1 60330C 24136B   26210.06298611 -.00144190  00000+0 -42606-2 0  2108,2 60330  53.1595 139.1928 0001444  95.1629  19.4332 15.34460049    19,2026-07-29 04:38:21
60331,STARLINK-32203,1 60331C 24136C   26210.09423611 -.00119430  00000+0 -35295-2 0  2107,2 60331  53.1584 127.0453 0001201  79.6220 173.2134 15.34441495    15,2026-07-29 04:38:21
60332,STARLINK-32171,1 60332C 24136D   26210.05187500 -.00100890  00000+0 -32442-2 0  2109,2 60332  53.1578 138.2627 0001287  84.5803 111.5966 15.31754620    14,2026-07-29 04:38:21
60333,STARLINK-32133,1 60333C 24136E   26210.06020833  .00800090  00000+0  24447-1 0  2108,2 60333  53.1593 139.2436 0001000  78.3806   1.3206 15.32930141    16,2026-07-29 04:38:21
60334,STARLINK-32132,1 60334C 24136F   26210.07201389 -.00102510  00000+0 -34550-2 0  2108,2 60334  53.1574 139.1289 0001232  89.0516  85.5820 15.30244073    11,2026-07-29 04:38:21
60335,STARLINK-32168,1 60335C 24136G   26210.06229167 -.00110920  00000+0 -37386-2 0  2106,2 60335  53.1574 139.1389 0001206  94.3768  44.1230 15.30245778    11,2026-07-29 04:38:21
60336,STARLINK-32079,1 60336C 24136H   26210.05465278 -.00102230  00000+0 -34457-2 0  2102,2 60336  53.1573 139.1402 0001293  88.6474  25.1967 15.30241050    18,2026-07-29 04:38:21
60338,STARLINK-32078,1 60338C 24136K   26210.05604167 -.00097235  00000+0 -32775-2 0  2105,2 60338  53.1571 139.0871 0001215  87.6955  57.0717 15.30237117    10,2026-07-29 04:38:21
60339,STARLINK-32175,1 60339C 24136L   26210.07826389 -.00104100  00000+0 -35096-2 0  2109,2 60339  53.1572 138.9608 0001207  86.2892 192.5976 15.30235069    10,2026-07-29 04:38:21
60340,STARLINK-32176,1 60340C 24136M   26210.09423611 -.00208260  00000+0 -70222-2 0  2106,2 60340  53.1576 138.8509 0001369  91.7758 292.6875 15.30280877    13,2026-07-29 04:38:21
60341,STARLINK-32185,1 60341C 24136N   26210.07687500 -.00123060  00000+0 -41482-2 0  2104,2 60341  53.1582 138.8503 0001392  90.8133 238.5813 15.30248969    15,2026-07-29 04:38:21
60342,STARLINK-32221,1 60342C 24136P   26210.05881944 -.00143060  00000+0 -48185-2 0  2100,2 60342  53.1583 138.9681 0000972 114.4162  97.9194 15.30285060    15,2026-07-29 04:38:21
60343,STARLINK-32083,1 60343C 24136Q   26210.05812500 -.00103720  00000+0 -34955-2 0  2102,2 60343  53.1585 138.9488 0001490  84.7218 118.0762 15.30243909    12,2026-07-29 04:38:21
60344,STARLINK-32077,1 60344C 24136R   26210.07895833 -.00104660  00000+0 -35271-2 0  2101,2 60344  53.1584 138.8060 0001177  81.4213 276.8956 15.30246901    11,2026-07-29 04:38:21
60345,STARLINK-32075,1 60345C 24136S   26210.04979167 -.00118390  00000+0 -39906-2 0  2106,2 60345  53.1587 138.8937 0001267  92.2678 128.5719 15.30246533    14,2026-07-29 04:38:21
60346,STARLINK-32082,1 60346C 24136T   26210.04770833 -.00008047  00000+0 -27154-3 0  2106,2 60346  53.1586 138.9155 0001055  83.0856 120.5457 15.30156172    18,2026-07-29 04:38:21
60347,STARLINK-32084,1 60347C 24136U   26210.05673611 -.00104570  00000+0 -33624-2 0  2100,2 60347  53.1583 138.1742 0001304  81.3236 167.4342 15.31756026    18,2026-07-29 04:38:21
60348,STARLINK-32081,1 60348C 24136V   26210.04631944 -.00135680  00000+0 -43636-2 0  2103,2 60348  53.1588 138.0707 0001191  86.3164 182.2339 15.31765639    14,2026-07-29 04:38:21
60349,STARLINK-32181,1 60349C 24136W   26210.05604167 -.00127940  00000+0 -37797-2 0  2103,2 60349  53.1582 135.8969 0001437  83.7259 238.8179 15.34457575    13,2026-07-29 04:38:21
60350,STARLINK-32076,1 60350C 24136X   26210.04631944 -.00109880  00000+0 -35331-2 0  2102,2 60350  53.1590 138.0194 0001197  82.8336 211.4509 15.31759679    19,2026-07-29 04:38:21
60351,STARLINK-32097,1 60351C 24136Y   26210.05465278 -.00151700  00000+0 -44830-2 0  2101,2 60351  53.1584 135.8797 0001256  89.1408 237.3695 15.34460185    10,2026-07-29 04:38:21
60355,STARLINK-32285,1 60355C 24138A   26210.04215278 -.00000590  00000+0 -17454-4 0  2103,2 60355  53.1598  11.3999 0001123  70.9007 247.1996 15.34364663    14,2026-07-29 04:38:21
60356,STARLINK-32278,1 60356C 24138B   26210.09423611 -.00010520  00000+0 -31087-3 0  2102,2 60356  53.1589  13.0239 0001449  81.9378 288.7418 15.34390004    13,2026-07-29 04:38:21
60358,STARLINK-32287,1 60358C 24138D   26210.05604167 -.00002646  00000+0 -89239-4 0  2100,2 60358  53.1591  13.2796 0001199  80.2514  45.7195 15.30175201    13,2026-07-29 04:38:21
60359,STARLINK-32290,1 60359C 24138E   26210.08659722 -.00013799  00000+0 -41862-3 0  2101,2 60359  53.1592  13.1173 0001477  77.8483 226.4751 15.33562249    10,2026-07-29 04:38:21
60360,STARLINK-32275,1 60360C 24138F   26210.05812500 -.00002073  00000+0 -66703-4 0  2100,2 60360  53.1600  11.9856 0001191  95.7850 331.7862 15.31689887    15,2026-07-29 04:38:21
60361,STARLINK-32227,1 60361C 24138G   26210.06506944 -.00010935  00000+0 -36878-3 0  2109,2 60361  53.1586  13.1781 0001158  79.7452 119.2617 15.30176141    13,2026-07-29 04:38:21
60362,STARLINK-32256,1 60362C 24138H   26210.06993056  .00303640  00000+0  10214-1 0  2104,2 60362  53.1593  13.2145 0001033  85.8537 110.8558 15.30104371    18,2026-07-29 04:38:21
60363,STARLINK-32267,1 60363C 24138J   26210.08868056 -.00014324  00000+0 -48282-3 0  2106,2 60363  53.1582  13.0202 0001110  90.1445 268.0549 15.30195134    15,2026-07-29 04:38:21
60364,STARLINK-32270,1 60364C 24138K   26210.07618056 -.00012804  00000+0 -41194-3 0  2105,2 60364  53.1585  12.4188 0001262  99.0789 168.7583 15.31694550    13,2026-07-29 04:38:21
60365,STARLINK-32188,1 60365C 24138L   26210.04979167 -.00004387  00000+0 -14108-3 0  2108,2 60365  53.1588  12.2835 0001059  85.4133 165.5690 15.31700177    17,2026-07-29 04:38:21
60366,STARLINK-32230,1 60366C 24138M   26210.04145833  .00003581  00000+0  12077-3 0  2100,2 60366  53.1580  13.2188 0001258  75.2250  34.3520 15.30171764    18,2026-07-29 04:38:21
60367,STARLINK-32243,1 60367C 24138N   26210.08451389 -.00011479  00000+0 -36919-3 0  2109,2 60367  53.1586  12.2717 0001163  91.2976 274.0020 15.31701953    18,2026-07-29 04:38:21
60368,STARLINK-32271,1 60368C 24138P   26210.06645833 -.00010426  00000+0 -35160-3 0  2105,2 60368  53.1589  13.2055 0001317  78.5398 116.4798 15.30177868    17,2026-07-29 04:38:21
60370,STARLINK-32220,1 60370C 24138R   26210.06715278 -.00013593  00000+0 -45817-3 0  2107,2 60370  53.1583  13.0507 0001136  85.5188 188.9200 15.30194948    18,2026-07-29 04:38:21
60371,STARLINK-32263,1 60371C 24138S   26210.04979167 -.00003571  00000+0 -12043-3 0  2105,2 60371  53.1606  12.6972 0001314  75.3136 324.4756 15.30174026    12,2026-07-29 04:38:21
60372,STARLINK-32268,1 60372C 24138T   26210.04840278  .00000759  00000+0  25592-4 0  2103,2 60372  53.1590  13.3006 0001079  88.0653   1.6183 15.30181919    11,2026-07-29 04:38:21
60373,STARLINK-32223,1 60373C 24138U   26210.07062500 -.00011775  00000+0 -37894-3 0  2100,2 60373  53.1583  12.2892 0001170  72.8282 241.6257 15.31684450    13,2026-07-29 04:38:21
60374,STARLINK-32180,1 60374C 24138V   26210.05256944 -.00005561  00000+0 -17891-3 0  2107,2 60374  53.1593  12.2182 0001055  81.4523 210.6171 15.31691769    15,2026-07-29 04:38:21
60375,STARLINK-32281,1 60375C 24138W   26210.07062500 -.00010922  00000+0 -32299-3 0  2109,2 60375  53.1581  11.6304 0001242  75.6804 213.7328 15.34368325    17,2026-07-29 04:38:21
60376,STARLINK-32277,1 60376C 24138X   26210.06437500 -.00012444  00000+0 -41968-3 0  2109,2 60376  53.1581  13.0966 0001197  84.1515 157.5566 15.30176498    14,2026-07-29 04:38:21
60377,STARLINK-32269,1 60377C 24138Y   26210.05743056 -.00006663  00000+0 -21426-3 0  2108,2 60377  53.1587  12.4460 0000911  93.5401  96.4901 15.31707277    14,2026-07-29 04:38:21
60398,STARLINK-11228 [DTC],1 60398C 24141A   26210.05395833 -.00003988  00000+0 -32861-4 0  2104,2 60398  53.1572 109.4056 0001273  78.6450 350.9123 15.69702102    16,2026-07-29 04:38:21
60399,STARLINK-11182 [DTC],1 60399C 24141B   26210.04354167 -.00018308  00000+0 -15092-3 0  2107,2 60399  53.1575 109.2872 0001060  80.2420  13.6298 15.69701571    19,2026-07-29 04:38:21
60400,STARLINK-11234 [DTC],1 60400C 24141C   26210.04423611 -.00035758  00000+0 -29474-3 0  2108,2 60400  53.1574 109.2267 0001037  76.1131  49.4195 15.69712016    15,2026-07-29 04:38:21
60401,STARLINK-11232 [DTC],1 60401C 24141D   26210.05395833 -.00061664  00000+0 -50807-3 0  2103,2 60401  53.1575 109.1218 0001139  79.6586 128.5704 15.69734566    16,2026-07-29 04:38:21
60402,STARLINK-11139 [DTC],1 60402C 24141E   26210.08798611 -.00009188  00000+0 -75706-4 0  2107,2 60402  53.1574 108.9014 0001083  82.4001 345.9724 15.69706159    13,2026-07-29 04:38:21
60403,STARLINK-11158 [DTC],1 60403C 24141F   26210.04284722 -.00038902  00000+0 -32056-3 0  2103,2 60403  53.1572 109.7971 0001099  81.5450 118.7683 15.69720433    19,2026-07-29 04:38:21
60404,STARLINK-11199 [DTC],1 60404C 24141G   26210.08590278 -.00023096  00000+0 -19034-3 0  2103,2 60404  53.1574 109.5282 0001080  80.4240  31.0755 15.69709601    11,2026-07-29 04:38:21
60405,STARLINK-11081 [DTC],1 60405C 24141H   26210.06923611 -.00013225  00000+0 -10889-3 0  2105,2 60405  53.1579 109.5537 0001219 101.9460 303.0037 15.69726218    15,2026-07-29 04:38:21
60406,STARLINK-11150 [DTC],1 60406C 24141J   26210.08312500 -.00003971  00000+0 -32734-4 0  2108,2 60406  53.1582 109.4281 0001050  90.1004  61.1721 15.69691597    14,2026-07-29 04:38:21
60407,STARLINK-11136 [DTC],1 60407C 24141K   26210.04770833 -.00020047  00000+0 -16523-3 0  2102,2 60407  53.1578 109.5453 0001128  82.2333 256.5198 15.69705269    15,2026-07-29 04:38:21
